FILE NAME,MeanD_FULL_IMAGE,MeanD_LUNG_PART,LABEL
NORMAL-9450,135.75069630093623,86.571454210975,NORMAL
NORMAL-9451,129.991633203208,89.62513383297645,NORMAL
NORMAL-9452,62.9077079674724,49.06969480054663,NORMAL
NORMAL-9453,132.58321495285287,100.6114268492207,NORMAL
NORMAL-9454,115.18262659254371,76.3885272023674,NORMAL
NORMAL-9455,133.15512130736792,112.36752290282018,NORMAL
NORMAL-9456,122.18477421952774,65.04094765749888,NORMAL
NORMAL-9457,108.67769935459334,96.57626096050197,NORMAL
NORMAL-9458,111.6916701155468,64.45337485775887,NORMAL
NORMAL-9459,104.25715596022415,78.56987198571004,NORMAL
NORMAL-9460,154.61792373687095,112.28069724770643,NORMAL
NORMAL-9461,128.6443104663259,92.33377055796589,NORMAL
NORMAL-9462,117.06276216149708,68.44530194867838,NORMAL
NORMAL-9463,133.49616894665607,77.39645181421058,NORMAL
NORMAL-9464,167.58069820248096,136.62011073405966,NORMAL
NORMAL-9465,103.6057874072997,71.91671904462602,NORMAL
NORMAL-9466,136.83636648359638,86.33005058246475,NORMAL
NORMAL-9467,108.9368239728862,85.61523646479777,NORMAL
NORMAL-9468,111.5633270321361,65.92830058600482,NORMAL
NORMAL-9469,114.21245847361887,88.64520643806858,NORMAL
NORMAL-9470,103.54236529792732,100.59673973253146,NORMAL
NORMAL-9471,147.0217335376562,86.18672637616987,NORMAL
NORMAL-9472,102.83303318754824,103.46998404059418,NORMAL
NORMAL-9473,129.7259874050626,148.99503115387648,NORMAL
NORMAL-9474,125.1929620474044,97.14316179879462,NORMAL
NORMAL-9475,155.37474972315746,98.86174545787378,NORMAL
NORMAL-9476,114.71143499513428,73.97520613169202,NORMAL
NORMAL-9477,164.34564490330087,138.48525620367386,NORMAL
NORMAL-9478,120.52281294392681,90.672723560637,NORMAL
NORMAL-9479,165.03049182895046,134.05260963499222,NORMAL
NORMAL-9480,149.4231720003132,128.79062694661243,NORMAL
NORMAL-9481,111.5557208532343,72.88178094253665,NORMAL
NORMAL-9482,93.16464021655239,81.29862435987549,NORMAL
NORMAL-9483,111.2254896477668,81.81362763192587,NORMAL
NORMAL-9484,99.58169371707251,64.82179816209951,NORMAL
NORMAL-9485,115.85865929911299,99.49312030643617,NORMAL
NORMAL-9486,116.09303027930336,83.32451700919773,NORMAL
NORMAL-9487,104.89477746333934,78.04895472213468,NORMAL
NORMAL-9488,138.6041095737184,107.87394726702263,NORMAL
NORMAL-9489,112.06381360387468,91.37294019238813,NORMAL
NORMAL-9490,127.5689421818548,87.31976634633503,NORMAL
NORMAL-9491,175.76496907193433,142.86038162356226,NORMAL
NORMAL-9492,104.89327859867339,67.70317204966382,NORMAL
NORMAL-9493,122.2548517354392,70.54849088402023,NORMAL
NORMAL-9494,122.06091654455767,74.28894801789295,NORMAL
NORMAL-9495,168.73385085178018,149.15254336959717,NORMAL
NORMAL-9496,141.55145915593786,115.52833657415592,NORMAL
NORMAL-9497,108.54517287278665,69.72966115567196,NORMAL
NORMAL-9498,129.67040637129338,127.60333059011474,NORMAL
NORMAL-9499,114.73389559400901,71.2540202501489,NORMAL
NORMAL-9500,145.7204058120155,112.85482878818947,NORMAL
NORMAL-9501,105.77301148756726,70.64044989942941,NORMAL
NORMAL-9502,153.64096598472054,125.64125738153535,NORMAL
NORMAL-9503,113.1474815717945,68.65273542600897,NORMAL
NORMAL-9504,120.62564177134485,98.95700181865419,NORMAL
NORMAL-9505,136.60555251059833,76.74453510188053,NORMAL
NORMAL-9506,105.98248341741144,63.58273381294964,NORMAL
NORMAL-9507,115.58480330197649,80.65337062710284,NORMAL
NORMAL-9508,167.62839341841814,147.40568677935744,NORMAL
NORMAL-9509,111.74456661558595,68.62464467806704,NORMAL
NORMAL-9510,150.20507600586123,130.47560869185793,NORMAL
NORMAL-9511,162.8329772597622,135.8146735990757,NORMAL
NORMAL-9512,120.2062169326965,82.98586082617133,NORMAL
NORMAL-9513,107.0296417266026,96.84157854010833,NORMAL
NORMAL-9514,111.26043332848626,88.06912259853436,NORMAL
NORMAL-9515,120.09692285321194,68.22419772383138,NORMAL
NORMAL-9516,138.89902797507858,89.17937465715853,NORMAL
NORMAL-9517,121.35598035816155,94.72106354433467,NORMAL
NORMAL-9518,133.34960459055267,106.40682260492784,NORMAL
NORMAL-9519,101.6283486761893,71.226141535751,NORMAL
NORMAL-9520,178.61305801948524,133.2391765062065,NORMAL
NORMAL-9521,107.8165904184517,83.44212731080958,NORMAL
NORMAL-9522,125.91128734577913,101.12701921441932,NORMAL
NORMAL-9523,138.11385778682566,65.68605674815467,NORMAL
NORMAL-9524,158.34026465028356,129.53711267222133,NORMAL
NORMAL-9525,144.78559523942684,87.66223338751786,NORMAL
NORMAL-9526,170.70366103287435,143.35858448376433,NORMAL
NORMAL-9527,171.41053232066756,156.96567304307007,NORMAL
NORMAL-9528,113.79900672251988,68.61519798977558,NORMAL
NORMAL-9529,137.6528897887048,76.77447406561554,NORMAL
NORMAL-9530,123.67598796434045,93.86335541820445,NORMAL
NORMAL-9531,154.0407601704679,124.77413849688217,NORMAL
NORMAL-9532,158.4557890851333,118.95488408680764,NORMAL
NORMAL-9533,124.41406695674544,82.36965498867724,NORMAL
NORMAL-9534,103.36236731132762,76.745043306925,NORMAL
NORMAL-9535,104.66738627084709,77.71827460987339,NORMAL
NORMAL-9536,106.55500497757296,78.22589037409169,NORMAL
NORMAL-9537,160.60974709455152,126.30236171535115,NORMAL
NORMAL-9538,137.53065401952998,82.59018477323285,NORMAL
NORMAL-9539,106.64030603684523,82.87507988791111,NORMAL
NORMAL-9540,110.93878144539771,92.21815017404276,NORMAL
NORMAL-9541,114.28362098857954,72.42878460046258,NORMAL
NORMAL-9542,109.80211630742386,87.07111189148853,NORMAL
NORMAL-9543,123.04842227715574,112.62681859802625,NORMAL
NORMAL-9544,124.8505385845796,79.35798490374015,NORMAL
NORMAL-9545,131.89784230601447,122.0267986981511,NORMAL
NORMAL-9546,116.50567667028334,94.67858115203609,NORMAL
NORMAL-9547,99.46757866243107,66.3810009761292,NORMAL
NORMAL-9548,152.3873782172459,133.80304239635663,NORMAL
NORMAL-9549,119.91729399000012,80.82144198272624,NORMAL
NORMAL-9550,136.51975928680886,82.56120802662096,NORMAL
NORMAL-9551,125.06664354984844,106.7260581845424,NORMAL
NORMAL-9552,152.37978322390128,124.71856981699675,NORMAL
NORMAL-9553,123.71125602621895,84.53068770027113,NORMAL
NORMAL-9554,125.55549714209013,66.32604041564409,NORMAL
NORMAL-9555,110.82678046106867,83.13373377520023,NORMAL
NORMAL-9556,166.36197581682532,139.15132986854172,NORMAL
NORMAL-9557,114.37499580541605,73.39825752521486,NORMAL
NORMAL-9558,127.48034138320601,101.70095858895705,NORMAL
NORMAL-9559,165.32596950817106,141.60102807433768,NORMAL
NORMAL-9560,117.01790807709087,109.8001723795001,NORMAL
NORMAL-9561,159.80012527824073,131.33620689655172,NORMAL
NORMAL-9562,134.11630742385432,80.36621531977993,NORMAL
NORMAL-9563,153.97318821937114,126.8729531338227,NORMAL
NORMAL-9564,162.36816142996165,144.8319932544343,NORMAL
NORMAL-9565,130.74994686860325,84.13687226336559,NORMAL
NORMAL-9566,185.34981711613963,149.43601240518626,NORMAL
NORMAL-9567,115.62462388563887,80.02555280068816,NORMAL
NORMAL-9568,135.42143823894588,81.32713602187286,NORMAL
NORMAL-9569,114.44212033422446,67.32090761750405,NORMAL
NORMAL-9570,176.569490274158,129.57814313346228,NORMAL
NORMAL-9571,155.62067538394425,107.8553102784756,NORMAL
NORMAL-9572,118.5959664880706,70.23197708152016,NORMAL
NORMAL-9573,121.9000906030134,119.99926876287975,NORMAL
NORMAL-9574,117.78693750629188,99.48895861701497,NORMAL
NORMAL-9575,120.97024641782531,73.8366307826593,NORMAL
NORMAL-9576,113.48669477970046,74.65040334337642,NORMAL
NORMAL-9577,164.13552421113857,136.17751403230645,NORMAL
NORMAL-9578,117.6709544635966,73.69724302913839,NORMAL
NORMAL-9579,139.34997371394056,73.78073344280241,NORMAL
NORMAL-9580,171.60040715428238,131.84812792974546,NORMAL
NORMAL-9581,115.07973065178241,72.9999255453801,NORMAL
NORMAL-9582,131.82099752799186,103.92286305826678,NORMAL
NORMAL-9583,162.90488920705585,153.53019227438074,NORMAL
NORMAL-9584,110.59641391035895,79.37234921509226,NORMAL
NORMAL-9585,167.03700182324582,138.46807219778552,NORMAL
NORMAL-9586,140.50966991420677,84.33060601101838,NORMAL
NORMAL-9587,127.02598404939542,79.56254089931757,NORMAL
NORMAL-9588,157.99690160065325,147.2613025856923,NORMAL
NORMAL-9589,128.86613125132828,80.0043741708795,NORMAL
NORMAL-9590,143.63328150691828,121.46051125524609,NORMAL
NORMAL-9591,47.252927819599336,90.59708176827506,NORMAL
NORMAL-9592,114.12775024887864,71.71691692543281,NORMAL
NORMAL-9593,106.43939105826557,67.55041979673001,NORMAL
NORMAL-9594,109.25569065222984,80.02132903167988,NORMAL
NORMAL-9595,134.05378015905862,76.90591686637468,NORMAL
NORMAL-9596,165.98563774454425,110.24579483163664,NORMAL
NORMAL-9597,118.54472545049832,93.93865726914348,NORMAL
NORMAL-9598,177.59931096967594,148.66543369705937,NORMAL
NORMAL-9599,154.53103432847507,140.50787831172798,NORMAL
NORMAL-9600,165.38601357926646,116.95191324667738,NORMAL
NORMAL-9601,125.99995525777116,103.86698391117154,NORMAL
NORMAL-9602,110.50160512745943,69.98042687747035,NORMAL
NORMAL-9603,118.57325980693729,93.51650364018045,NORMAL
NORMAL-9604,146.60885224997483,122.79110517583263,NORMAL
NORMAL-9605,136.02291920672027,69.91009410075205,NORMAL
NORMAL-9606,118.09250455811456,76.00444138405922,NORMAL
NORMAL-9607,150.29245757877428,147.2788577247061,NORMAL
NORMAL-9608,121.77113231395622,76.1595342558218,NORMAL
NORMAL-9609,134.50626950481538,86.77313449142358,NORMAL
NORMAL-9610,119.65165937741189,75.22524465085421,NORMAL
NORMAL-9611,179.99470923144037,153.85133663965163,NORMAL
NORMAL-9612,111.72019328642857,94.1248283873693,NORMAL
NORMAL-9613,130.2468316909207,74.5462897231386,NORMAL
NORMAL-9614,163.1602107358978,129.05026815744023,NORMAL
NORMAL-9615,127.6548360756591,103.93165295834439,NORMAL
NORMAL-9616,137.65398597331125,88.00019807863723,NORMAL
NORMAL-9617,127.02579389492287,94.44568661445567,NORMAL
NORMAL-9618,110.89525844229931,70.55465629324074,NORMAL
NORMAL-9619,165.8164673773224,133.99129887003426,NORMAL
NORMAL-9620,104.02129730092504,87.0694748637498,NORMAL
NORMAL-9621,151.53510587129898,110.4352765456685,NORMAL
NORMAL-9622,133.00441829509737,81.96932643351974,NORMAL
NORMAL-9623,164.87079562868425,151.84155655230938,NORMAL
NORMAL-9624,133.78317915906982,87.69768826809593,NORMAL
NORMAL-9625,113.14038992852429,86.50977597902298,NORMAL
NORMAL-9626,125.69286697016813,73.9021043000915,NORMAL
NORMAL-9627,84.68472388452031,95.4506331436961,NORMAL
NORMAL-9628,136.07765013814162,85.97974566711106,NORMAL
NORMAL-9629,162.78102034652855,146.96379794811475,NORMAL
NORMAL-9630,130.0305477567365,72.27112899809363,NORMAL
NORMAL-9631,117.819878972271,62.04783393501805,NORMAL
NORMAL-9632,115.87888278654601,82.87888994654756,NORMAL
NORMAL-9633,155.84120982986767,143.21885702496388,NORMAL
NORMAL-9634,110.63610026733481,71.70951618571596,NORMAL
NORMAL-9635,148.97180121027728,99.87124018373092,NORMAL
NORMAL-9636,110.77929777071844,68.70527388535032,NORMAL
NORMAL-9637,134.19523271551773,103.46839628145786,NORMAL
NORMAL-9638,151.47788056062012,90.71292577120822,NORMAL
NORMAL-9639,104.81746289191396,94.9574067366896,NORMAL
NORMAL-9640,117.82671334772542,75.9552159936589,NORMAL
NORMAL-9641,135.42666189416227,114.7381666062782,NORMAL
NORMAL-9642,171.74005883603093,130.30093582887702,NORMAL
NORMAL-9643,128.8180333553316,73.6134229838875,NORMAL
NORMAL-9644,141.40302681178062,127.95181695827725,NORMAL
NORMAL-9645,103.55040771356025,66.45452841681113,NORMAL
NORMAL-9646,148.9355152626928,114.14070875952595,NORMAL
NORMAL-9647,100.3263050748873,65.26985873089393,NORMAL
NORMAL-9648,140.9307614008792,86.82108346814744,NORMAL
NORMAL-9649,152.98668918692184,135.1656986484977,NORMAL
NORMAL-9650,131.74531604791892,86.64558181715128,NORMAL
NORMAL-9651,161.39309403697945,129.61106015326803,NORMAL
NORMAL-9652,132.35572309034575,103.52940916327614,NORMAL
NORMAL-9653,114.23066856075435,76.01511472831105,NORMAL
NORMAL-9654,118.22637330678627,81.8799309948246,NORMAL
NORMAL-9655,186.1391035894453,142.39078620869793,NORMAL
NORMAL-9656,115.49775729577969,69.56054182950255,NORMAL
NORMAL-9657,122.87207078220601,85.25786195629978,NORMAL
NORMAL-9658,94.12372344828357,60.060226466323165,NORMAL
NORMAL-9659,117.78509188935247,87.33776574246221,NORMAL
NORMAL-9660,134.34325119405824,81.69149704670038,NORMAL
NORMAL-9661,158.81784320085904,154.19129347578996,NORMAL
NORMAL-9662,109.11976376103176,64.73554479121957,NORMAL
NORMAL-9663,107.93695819957271,71.48980747451868,NORMAL
NORMAL-9664,112.04356774532724,99.68072897539479,NORMAL
NORMAL-9665,160.75543897719265,132.42030331166822,NORMAL
NORMAL-9666,143.2395387076207,105.37801645338209,NORMAL
NORMAL-9667,80.90947528551135,66.75542478852519,NORMAL
NORMAL-9668,150.28490732765852,121.22073129822208,NORMAL
NORMAL-9669,118.59838256842765,75.3718833752944,NORMAL
NORMAL-9670,143.99286361450095,74.5534361005856,NORMAL
NORMAL-9671,149.83739555485957,116.69741763937085,NORMAL
NORMAL-9672,116.0110177738504,69.24451556978062,NORMAL
NORMAL-9673,147.33082403999956,122.374907798565,NORMAL
NORMAL-9674,143.22397959754366,108.77318773845546,NORMAL
NORMAL-9675,105.67956734264718,96.62714756413274,NORMAL
NORMAL-9676,139.99653247726536,71.475331463539,NORMAL
NORMAL-9677,134.8686591872574,116.5408708116825,NORMAL
NORMAL-9678,118.6086732810595,74.09137823185988,NORMAL
NORMAL-9679,157.19016565810225,115.90296527506828,NORMAL
NORMAL-9680,103.05145356315924,65.60435637209676,NORMAL
NORMAL-9681,133.2119774946589,87.26529567033053,NORMAL
NORMAL-9682,122.2325589199226,65.21977089520577,NORMAL
NORMAL-9683,108.68134584624333,83.21300256629598,NORMAL
NORMAL-9684,185.97318821937114,122.31490365395379,NORMAL
NORMAL-9685,133.99702464178253,73.7890253974809,NORMAL
NORMAL-9686,129.54543014060246,83.05196444803555,NORMAL
NORMAL-9687,143.51161620116105,79.39058964768897,NORMAL
NORMAL-9688,127.08969698325522,98.16350370482384,NORMAL
NORMAL-9689,147.33302759476965,113.87558031569174,NORMAL
NORMAL-9690,124.49039719913648,74.67601805313366,NORMAL
NORMAL-9691,97.56671625597029,63.00955109837631,NORMAL
NORMAL-9692,128.03274012594937,87.52669131478238,NORMAL
NORMAL-9693,160.02306461896399,108.90333766796705,NORMAL
NORMAL-9694,162.20236910101676,128.95088338166272,NORMAL
NORMAL-9695,144.15527790516884,74.9000853970965,NORMAL
NORMAL-9696,130.19893513495376,63.971121251629725,NORMAL
NORMAL-9697,174.71675932036555,150.09587853791209,NORMAL
NORMAL-9698,149.3939329537701,114.39382223669217,NORMAL
NORMAL-9699,175.7391416203398,145.87069556124473,NORMAL
NORMAL-9700,118.79990156709657,81.42066756307838,NORMAL
NORMAL-9701,132.1021241373139,89.51220478288855,NORMAL
NORMAL-9702,112.77066252055346,127.55778613132848,NORMAL
NORMAL-9703,116.00521246965917,74.63917169121281,NORMAL
NORMAL-9704,125.19685462131297,87.61705278747488,NORMAL
NORMAL-9705,120.64757664903077,67.43509383747075,NORMAL
NORMAL-9706,133.40590149998323,143.30753637014072,NORMAL
NORMAL-9707,114.82652319325287,64.94431612238371,NORMAL
NORMAL-9708,119.82824576906299,92.50458374209262,NORMAL
NORMAL-9709,142.7994205881366,113.37053590075602,NORMAL
NORMAL-9710,106.13740338474962,72.96461381422253,NORMAL
NORMAL-9711,124.47776870504804,72.6659968500516,NORMAL
NORMAL-9712,127.34817283922999,84.30537991640767,NORMAL
NORMAL-9713,117.42657240970459,128.0981120856251,NORMAL
NORMAL-9714,93.01079406270624,66.3440996948118,NORMAL
NORMAL-9715,117.73404100625272,94.12717146944615,NORMAL
NORMAL-9716,108.87069495866936,86.77166836024237,NORMAL
NORMAL-9717,116.03741568886254,79.09215604464379,NORMAL
NORMAL-9718,146.4231720003132,83.66649152765007,NORMAL
NORMAL-9719,173.74401852328273,138.2459143260345,NORMAL
NORMAL-9720,111.02484312256016,66.52022183545238,NORMAL
NORMAL-9721,118.24623885638863,93.74047088249688,NORMAL
NORMAL-9722,132.65343788100805,90.82920978363123,NORMAL
NORMAL-9723,118.72488003489894,71.1702900098236,NORMAL
NORMAL-9724,157.48906611782866,115.36177375913813,NORMAL
NORMAL-9725,167.6204740439145,131.08146386483034,NORMAL
NORMAL-9726,124.16024429256943,107.78287485174275,NORMAL
NORMAL-9727,129.8974843681838,72.52238372093024,NORMAL
NORMAL-9728,112.54227581346964,75.4565308914851,NORMAL
NORMAL-9729,113.23967293430722,66.89747499163289,NORMAL
NORMAL-9730,126.494502298632,77.7267433535392,NORMAL
NORMAL-9731,150.9563203991007,108.34927316607734,NORMAL
NORMAL-9732,106.32902316528897,74.95306873336465,NORMAL
NORMAL-9733,128.92981062851646,92.73089789401658,NORMAL
NORMAL-9734,115.92403888099686,71.95591593451252,NORMAL
NORMAL-9735,104.62613393586201,97.55649782259913,NORMAL
NORMAL-9736,138.36453730942605,95.21918410962348,NORMAL
NORMAL-9737,117.10570351562063,70.31656468531469,NORMAL
NORMAL-9738,165.59017236943657,153.9733933976209,NORMAL
NORMAL-9739,132.590463193924,90.0854487878316,NORMAL
NORMAL-9740,119.28086934150625,65.98663276705574,NORMAL
NORMAL-9741,110.65627901253902,68.33085238348396,NORMAL
NORMAL-9742,151.6325656312569,118.49643902825038,NORMAL
NORMAL-9743,152.6023869979083,82.62934574322475,NORMAL
NORMAL-9744,123.10091609713538,77.52302228753368,NORMAL
NORMAL-9745,125.35425778235143,80.60404882405477,NORMAL
NORMAL-9746,146.07238174069641,122.8485285101165,NORMAL
NORMAL-9747,106.68372836992874,91.22994760995817,NORMAL
NORMAL-9748,142.00646525206653,82.71960072595282,NORMAL
NORMAL-9749,102.56213017751479,70.71005572652416,NORMAL
NORMAL-9750,89.46467041755685,71.96326182510005,NORMAL
NORMAL-9751,89.7372848178432,64.00194811852764,NORMAL
NORMAL-9752,107.83321215646357,92.92548937065881,NORMAL
NORMAL-9753,113.44945805975324,78.60625349447335,NORMAL
NORMAL-9754,145.77599803134194,126.49208945006465,NORMAL
NORMAL-9755,118.46365253185087,67.89302534200493,NORMAL
NORMAL-9756,160.40917886824533,124.79984932194877,NORMAL
NORMAL-9757,122.37713224684288,94.72947002010099,NORMAL
NORMAL-9758,111.06315365599937,83.60838239170548,NORMAL
NORMAL-9759,109.40187469938815,67.36588033119826,NORMAL
NORMAL-9760,167.2528607062561,136.48279066885593,NORMAL
NORMAL-9761,137.6516481918547,73.75700579462335,NORMAL
NORMAL-9762,111.96687956510553,73.8151623393933,NORMAL
NORMAL-9763,116.41558819252582,70.94974927421484,NORMAL
NORMAL-9764,131.894330041051,87.6198211264201,NORMAL
NORMAL-9765,114.72636771400768,81.22231399270424,NORMAL
NORMAL-9766,118.02498853480387,76.88105769230769,NORMAL
NORMAL-9767,118.67045111352222,78.4223167718913,NORMAL
NORMAL-9768,118.8620820796188,71.73708192836963,NORMAL
NORMAL-9769,102.4951622465073,97.82564644729307,NORMAL
NORMAL-9770,113.40840706479793,68.27358959302587,NORMAL
NORMAL-9771,127.66841534211026,80.7599603240205,NORMAL
NORMAL-9772,118.21508707956286,95.0937464575855,NORMAL
NORMAL-9773,106.10852227603718,69.38880792771786,NORMAL
NORMAL-9774,135.50166105524548,123.57966487622606,NORMAL
NORMAL-9775,121.43278039395533,70.59338481232193,NORMAL
NORMAL-9776,163.27693202536884,148.90741672147638,NORMAL
NORMAL-9777,131.71559602241587,81.999404832758,NORMAL
NORMAL-9778,126.75506985380477,71.92844635843075,NORMAL
NORMAL-9779,108.49403250522924,89.3081101430569,NORMAL
NORMAL-9780,175.02408250466996,157.04278650805307,NORMAL
NORMAL-9781,121.12159819241396,72.51239788701902,NORMAL
NORMAL-9782,159.21272692699188,150.66040498553622,NORMAL
NORMAL-9783,130.93063835974988,84.7835401231813,NORMAL
NORMAL-9784,110.7987718258185,64.84458086550516,NORMAL
NORMAL-9785,107.97893759577633,87.53971521701835,NORMAL
NORMAL-9786,109.58395319962864,69.21246458923513,NORMAL
NORMAL-9787,130.83766400823257,81.22285297640748,NORMAL
NORMAL-9788,124.77623292804331,78.11384276076804,NORMAL
NORMAL-9789,125.06238185255198,83.84143483134618,NORMAL
NORMAL-9790,120.329560072035,75.40706251634842,NORMAL
NORMAL-9791,129.3523786087404,77.00294848574197,NORMAL
NORMAL-9792,175.17139629310634,135.1368269278576,NORMAL
NORMAL-9793,100.60365096587286,90.44703287006398,NORMAL
NORMAL-9794,131.77019272715071,101.06944370649806,NORMAL
NORMAL-9795,113.6898244986074,100.93885981823189,NORMAL
NORMAL-9796,134.04139774722879,93.57492128171884,NORMAL
NORMAL-9797,129.18730215545688,74.5154349859682,NORMAL
NORMAL-9798,128.79657945660563,103.14387174481871,NORMAL
NORMAL-9799,125.31272580843614,74.0037611862868,NORMAL
NORMAL-9800,125.88186933032068,88.11723283562627,NORMAL
NORMAL-9801,141.4147604612924,117.33689024390245,NORMAL
NORMAL-9802,155.69815773872776,141.69940371799368,NORMAL
NORMAL-9803,122.90739477187056,83.92007691549156,NORMAL
NORMAL-9804,122.32705450722028,70.07771449568253,NORMAL
NORMAL-9805,136.84763033970538,80.69878745793494,NORMAL
NORMAL-9806,112.70047314906992,83.39921157919511,NORMAL
NORMAL-9807,174.36411225825213,169.3587764436821,NORMAL
NORMAL-9808,165.66184942002886,137.08486771821782,NORMAL
NORMAL-9809,146.18252592252884,92.55368561278863,NORMAL
NORMAL-9810,116.13330947081128,68.98344693281402,NORMAL
NORMAL-9811,127.77466695003412,57.96114250328973,NORMAL
NORMAL-9812,115.2121005357882,56.749824150058615,NORMAL
NORMAL-9813,118.01123029943737,75.45238896995548,NORMAL
NORMAL-9814,112.95324437086833,86.1757166691946,NORMAL
NORMAL-9815,167.76803391460945,143.50085622547272,NORMAL
NORMAL-9816,138.75836959318127,67.20148914402637,NORMAL
NORMAL-9817,132.48581112068098,79.50642346382257,NORMAL
NORMAL-9818,97.19414771646849,71.67020064404261,NORMAL
NORMAL-9819,111.08096106307536,89.89318660735191,NORMAL
NORMAL-9820,123.42242256798022,78.53862294062792,NORMAL
NORMAL-9821,94.37915683269762,64.12758728423026,NORMAL
NORMAL-9822,140.524378921936,82.6227422648029,NORMAL
NORMAL-9823,170.01279627744657,141.63181165661786,NORMAL
NORMAL-9824,101.68062997058199,67.85114770254178,NORMAL
NORMAL-9825,122.70961174930929,81.23077852267923,NORMAL
NORMAL-9826,122.93567186049373,72.63613351783725,NORMAL
NORMAL-9827,142.81131083544926,102.14844835572023,NORMAL
NORMAL-9828,154.49924497488843,107.64354873107273,NORMAL
NORMAL-9829,112.78935358664891,79.63159761634506,NORMAL
NORMAL-9830,163.98834464938872,164.82795407776453,NORMAL
NORMAL-9831,158.6175881701547,139.95057382759506,NORMAL
NORMAL-9832,96.646301495509,101.32930343272363,NORMAL
NORMAL-9833,120.50100110737016,111.66760018330872,NORMAL
NORMAL-9834,119.78593080614311,77.81814004778533,NORMAL
NORMAL-9835,113.79891723806222,70.52119856887299,NORMAL
NORMAL-9836,151.01616313016632,136.48315223356383,NORMAL
NORMAL-9837,133.45491661167102,78.38633914136878,NORMAL
NORMAL-9838,120.13952864061923,97.01930431615371,NORMAL
NORMAL-9839,102.91443048735472,78.46218787158145,NORMAL
NORMAL-9840,102.26275992438563,69.55715624674558,NORMAL
NORMAL-9841,86.09966331472802,144.13111502864697,NORMAL
NORMAL-9842,112.50908826523194,98.31853405050597,NORMAL
NORMAL-9843,109.86138857507187,76.2436308419099,NORMAL
NORMAL-9844,121.8589389380432,78.9631987513862,NORMAL
NORMAL-9845,120.55919956152616,96.0862736994369,NORMAL
NORMAL-9846,147.8298341181866,138.58051261187958,NORMAL
NORMAL-9847,111.58343866399704,93.26173951315299,NORMAL
NORMAL-9848,116.14153085535956,81.66895249045292,NORMAL
NORMAL-9849,106.87563897495554,70.31142922846959,NORMAL
NORMAL-9850,132.09551347300365,75.34327433916756,NORMAL
NORMAL-9851,150.8046554289102,137.42496549004142,NORMAL
NORMAL-9852,121.62478048343978,97.77958716845488,NORMAL
NORMAL-9853,112.12678829095871,80.77813972427433,NORMAL
NORMAL-9854,159.98628650686234,129.77343820224718,NORMAL
NORMAL-9855,125.78704936186396,86.60826383141274,NORMAL
NORMAL-9856,162.63085424100402,118.25886951292844,NORMAL
NORMAL-9857,112.71571906354515,91.92938580360426,NORMAL
NORMAL-9858,135.86331249091174,100.36730489578284,NORMAL
NORMAL-9859,110.98983232849744,64.53575053569415,NORMAL
NORMAL-9860,105.37641637118153,70.0771700919416,NORMAL
NORMAL-9861,134.7307077102046,106.8886530436034,NORMAL
NORMAL-9862,139.41828391181306,141.0245279345922,NORMAL
NORMAL-9863,166.33307233699847,141.83544949026876,NORMAL
NORMAL-9864,153.9354817060212,123.99256806734529,NORMAL
NORMAL-9865,121.17706737061107,66.93120749709736,NORMAL
NORMAL-9866,126.76762004899274,84.34184315970235,NORMAL
NORMAL-9867,160.5933378821266,128.20536783291206,NORMAL
NORMAL-9868,140.02344492790908,81.59702277628742,NORMAL
NORMAL-9869,105.49112426035504,63.78248914039772,NORMAL
NORMAL-9870,101.17549020704466,98.06265860748397,NORMAL
NORMAL-9871,114.10465207324303,68.0488085284281,NORMAL
NORMAL-9872,178.14555765595463,153.3300659975788,NORMAL
NORMAL-9873,103.92126486280914,100.57991530550514,NORMAL
NORMAL-9874,138.9229426963904,111.75493940679964,NORMAL
NORMAL-9875,172.6000156597801,126.40775745673254,NORMAL
NORMAL-9876,121.82038232234538,104.6127792799203,NORMAL
NORMAL-9877,97.97283028154048,68.53154667272314,NORMAL
NORMAL-9878,128.99006722519883,76.53055625744504,NORMAL
NORMAL-9879,129.29904587197012,71.78245105148659,NORMAL
NORMAL-9880,120.59225288307736,101.45277287177676,NORMAL
NORMAL-9881,138.67598796434044,114.3801378796348,NORMAL
NORMAL-9882,178.1791926264807,156.74125874125875,NORMAL
NORMAL-9883,157.1685775326898,123.05576535750252,NORMAL
NORMAL-9884,161.98581671345957,132.38753194047797,NORMAL
NORMAL-9885,108.8043981610944,67.75271822358346,NORMAL
NORMAL-9886,143.32876589747318,107.74534233814624,NORMAL
NORMAL-9887,134.73315734723326,73.38743112044082,NORMAL
NORMAL-9888,103.95672307916018,65.41712861123332,NORMAL
NORMAL-9889,182.13118421494167,135.86352624495288,NORMAL
NORMAL-9890,125.5084059462422,73.29492294125058,NORMAL
NORMAL-9891,141.08277312334315,124.2960531960532,NORMAL
NORMAL-9892,115.0355253296943,69.4119455761396,NORMAL
NORMAL-9893,119.5749935683046,79.05405162334742,NORMAL
NORMAL-9894,123.77434256887507,80.1488545766475,NORMAL
NORMAL-9895,131.37879889486695,79.818414031901,NORMAL
NORMAL-9896,117.29670809051353,90.21240683910565,NORMAL
NORMAL-9897,158.67400812071455,120.30309087222271,NORMAL
NORMAL-9898,110.42916745897696,77.19481064740953,NORMAL
NORMAL-9899,92.81958814778358,61.68357229474285,NORMAL
